Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Montana Semmel","LAA",0.0387,0.059,0,6.25986,1,0,0,0,,1,4.755,1.127,0.7379,0.69554,0.174444,0.7016,0.0275,0.0513,0.6224,5.6016,6.3144,0.887115,1.57,0.130894,0.14755,-0.016656145453453064,0.281602,1.8286,0.297186,0.688409,0.410316,,6.44816,-0.0217138,-0.0465893,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Montana Semmel","sa3011751",687512
"Nicolo Pinazzi",,0.0401,0.0642,0.0119,5.91912,0.7798,0.0468,0,0,,1,4.796,1.0598,0.7001,0.65768,0.146889,0.7971,0.0213,0.0622,0.6935,6.2415,7.1739,0.870029,1.322,0.1446,0.166201,-0.02160133421421051,0.26921,1.8569,0.294838,0.700558,0.404987,,6.26694,-0.0217608,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Nicolo Pinazzi","sa3015335",695950
"Dylan Nedved",,0.0396,0.0581,0,6.11838,1,0,0,0,,1,4.737,1.1388,0.7225,0.67982,0.160667,0.6639,0.0274,0.0559,0.5732,5.1588,5.9751,0.863383,1.446,0.121005,0.140152,-0.01914714276790619,0.283481,1.8027,0.297909,0.684639,0.415983,,6.26815,-0.0217742,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Dylan Nedved","sa3020326",690446
"Juan Mateo",,0.0421,0.0557,0,6.08679,1,0,0,0,,1,4.739,1.1454,0.7194,0.67631,0.154444,0.6729,0.0274,0.0483,0.6092,5.4828,6.0561,0.905335,1.39,0.12855,0.141992,-0.013441652059555054,0.285081,1.8183,0.30452,0.685922,0.426846,,6.11946,-0.0218075,-0.0461705,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Juan Mateo","sa3015279",690158
"Tomas Cleto",,0.0384,0.0712,0.0198,6.17247,0.6026,0.0846,0,0,,1,4.693,1.1432,0.7267,0.68583,0.176333,0.6082,0.0156,0.0507,0.5821,5.2389,5.4738,0.957086,1.587,0.124036,0.129597,-0.005561478435993195,0.283384,1.7514,0.295166,0.681075,0.388995,,6.27131,-0.0218092,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Tomas Cleto","sa3016009",695995
"Jose Pena Jr.","PHI",0.0404,0.0574,0,6.16167,1,0,0,0,,1,4.766,1.0709,0.7264,0.68463,0.167778,0.7719,0.0275,0.0525,0.6655,5.9895,6.9471,0.862158,1.51,0.139635,0.16196,-0.022324800491333008,0.271692,1.8428,0.29055,0.694317,0.399156,,6.48979,-0.0218466,-0.0459835,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jose Pena Jr.","sa3017821",700247
"Josh Gessner",,0.0401,0.0576,0,6.15357,1,0,0,0,,1,4.735,1.0978,0.723,0.68373,0.179444,0.6679,0.0273,0.0638,0.6732,6.0588,6.0111,1.00794,1.615,0.142175,0.141056,0.0011193156242370605,0.274224,1.7657,0.291481,0.688488,0.367286,,6.34796,-0.0218528,-0.0487615,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Josh Gessner","sa3011658",678622
"Jared Wetherbee",,0.0403,0.0575,0,5.93631,1,0,0,0,,1,4.808,1.0645,0.7021,0.65959,0.145222,0.8185,0.0278,0.0493,0.6904,6.2136,7.3665,0.843494,1.307,0.143594,0.170237,-0.02664308249950409,0.270164,1.883,0.296104,0.703047,0.404003,,6.27697,-0.0218717,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jared Wetherbee","sa3017421",695244
"Carlos De Los Santos",,0.0398,0.058,0,6.09381,1,0,0,0,,1,4.773,1.0756,0.7183,0.67709,0.158444,0.76,0.0276,0.0551,0.697,6.273,6.84,0.917105,1.426,0.14603,0.159229,-0.013199225068092346,0.27176,1.8356,0.295622,0.692351,0.391999,,6.27756,-0.0218782,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Carlos De Los Santos","sa3005448",678914
"Yensy Bello","SEA",0.0406,0.0571,0,5.4918,1,0,0,0,,1,4.728,1.0311,0.6527,0.6102,0.140778,0.7613,0.0273,0.0501,0.7146,6.4314,6.8517,0.938658,1.267,0.151142,0.161019,-0.009877324104309082,0.263264,1.7924,0.290839,0.714406,0.416042,,6.00159,-0.0218861,-0.0551937,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Yensy Bello","sa3019490",805381
"Miguel Fulgencio",,0.0402,0.0576,0,5.95494,1,0,0,0,,1,4.794,1.115,0.706,0.66166,0.142,0.7657,0.0277,0.0473,0.5855,5.2695,6.8913,0.76466,1.278,0.122132,0.15972,-0.037588655948638916,0.28008,1.8807,0.299063,0.698436,0.432981,,6.28048,-0.0219105,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Miguel Fulgencio","sa3020892",805415
"Camilo Hernandez","ATH",0.04,0.0577,0,5.82264,1,0,0,0,,1,4.704,1.1259,0.6922,0.64696,0.144444,0.6756,0.0272,0.0492,0.5541,4.9869,6.0804,0.82016,1.3,0.117793,0.143622,-0.02582908421754837,0.282946,1.8015,0.299164,0.693626,0.462106,,6.11046,-0.0219427,-0.0516271,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Camilo Hernandez","sa3018899",804876
"Jeison Pena",,0.0399,0.0579,0,6.05961,1,0,0,0,,1,4.76,1.0937,0.7155,0.67329,0.157111,0.7243,0.0275,0.0618,0.6406,5.7654,6.5187,0.88444,1.414,0.13458,0.152164,-0.017584025859832764,0.275221,1.818,0.294878,0.689906,0.408003,,6.28602,-0.0219717,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jeison Pena","sa3015403",695972
"Jose Diaz",,0.0397,0.0581,0,6.09876,1,0,0,0,,1,4.769,1.1053,0.7204,0.67764,0.155444,0.7282,0.0275,0.0592,0.6317,5.6853,6.5538,0.867481,1.399,0.13246,0.152694,-0.020234867930412292,0.277602,1.8335,0.297345,0.688852,0.414999,,6.28606,-0.0219721,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jose Diaz","sa3005709",681631
"Maycold Leon",,0.0402,0.0576,0,5.97177,1,0,0,0,,1,4.776,1.0957,0.7057,0.66353,0.151667,0.7518,0.0276,0.0487,0.6256,5.6304,6.7662,0.832136,1.365,0.130988,0.157412,-0.026423797011375427,0.275613,1.8475,0.295173,0.698277,0.4,,6.28845,-0.0219985,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Maycold Leon","sa3008693",682952
"Heisell Baro",,0.0396,0.0582,0,6.13863,1,0,0,0,,1,4.753,1.1052,0.7232,0.68207,0.163667,0.7093,0.0275,0.053,0.6462,5.8158,6.3837,0.911039,1.473,0.135956,0.149232,-0.013275817036628723,0.276944,1.8145,0.296002,0.688358,0.392006,,6.28865,-0.0220007,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Heisell Baro","sa3009225",683426
"Johan Otanez","WSN",0.0386,0.0592,0,6.02784,1,0,0,0,,1,4.808,1.073,0.7148,0.66976,0.140778,0.829,0.0278,0.0564,0.6294,5.6646,7.461,0.759228,1.267,0.130907,0.172421,-0.04151414334774017,0.273543,1.902,0.295716,0.696341,0.445918,,6.39399,-0.022001,-0.0468335,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Johan Otanez","sa3009782",683634
"Joseph Yabbour","CHW",0.0363,0.0614,0,6.29955,1,0,0,0,,1,4.798,1.089,0.7411,0.69995,0.174889,0.7817,0.0277,0.0503,0.6802,6.1218,7.0353,0.870155,1.574,0.141767,0.162922,-0.021154657006263733,0.274584,1.8707,0.29384,0.694773,0.389495,,6.57564,-0.0220281,-0.0473522,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Joseph Yabbour","sa3021980",691634
"Sam Knowlton","ARI",0.0411,0.0567,0,6.04422,1,0,0,0,,1,4.798,1.1095,0.7165,0.67158,0.132,0.7839,0.0277,0.0513,0.6505,5.8545,7.0551,0.829825,1.188,0.135577,0.163381,-0.02780325710773468,0.279979,1.8934,0.307361,0.68881,0.449665,,6.08708,-0.0220411,-0.0455197,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Sam Knowlton","sa3023467",681060
"Randel Clemente","STL",0.0406,0.0572,0,5.85333,1,0,0,0,,1,4.801,1.0443,0.6944,0.65037,0.135667,0.8443,0.0277,0.0505,0.7124,6.4116,7.5987,0.843776,1.221,0.148386,0.175859,-0.027473434805870056,0.267344,1.8886,0.29712,0.703022,0.432946,,6.18975,-0.0220423,-0.0485637,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Randel Clemente","sa3016003",695003
"Mason Denaburg",,0.0398,0.058,0,6.05628,1,0,0,0,,1,4.785,1.123,0.7183,0.67292,0.144222,0.7435,0.0276,0.0577,0.5756,5.1804,6.6915,0.774176,1.298,0.120293,0.155381,-0.03508882224559784,0.281892,1.8665,0.299873,0.68978,0.453,,6.29377,-0.0220572,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Mason Denaburg","sa3010648",669379
"Yordy Herrera","STL",0.0411,0.0567,0,5.73012,1,0,0,0,,1,4.801,1.033,0.6794,0.63668,0.136444,0.8432,0.0277,0.0526,0.7182,6.4638,7.5888,0.851755,1.228,0.149594,0.17563,-0.026036247611045837,0.264519,1.8762,0.293899,0.710192,0.408373,,6.19126,-0.0220593,-0.0485637,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Yordy Herrera","sa3019643",800277
"Darling Florentino",,0.0397,0.0581,0,6.0993,1,0,0,0,,1,4.762,1.1174,0.7209,0.6777,0.155556,0.7191,0.0275,0.051,0.6013,5.4117,6.4719,0.836184,1.4,0.12627,0.151008,-0.024737507104873657,0.279917,1.8365,0.29732,0.689186,0.421006,,6.2964,-0.0220863,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Darling Florentino","sa3006901",678918
"Robert Wegielnik","CLE",0.0392,0.0586,0,6.05475,1,0,0,0,,1,4.769,1.1231,0.7167,0.67275,0.149667,0.7087,0.0275,0.06,0.6351,5.7159,6.3783,0.896148,1.347,0.133173,0.148606,-0.015432998538017273,0.280754,1.8318,0.302728,0.687372,0.438714,,6.14805,-0.0221047,-0.0502887,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Robert Wegielnik","sa3023540",814716
"Eddy Alberto","BAL",0.0409,0.0569,0,5.99238,1,0,0,0,,1,4.748,1.1054,0.709,0.66582,0.155444,0.7145,0.0274,0.0552,0.6564,5.9076,6.4305,0.918684,1.399,0.138248,0.150484,-0.012236729264259338,0.277857,1.8199,0.300006,0.693325,0.427756,,6.18356,-0.0221072,-0.0510147,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Eddy Alberto","sa3019491",805453
"Blake Whiting",,0.0395,0.0582,0,6.15483,1,0,0,0,,1,4.762,1.1002,0.725,0.68387,0.162889,0.7253,0.0275,0.0521,0.658,5.922,6.5277,0.907211,1.466,0.138177,0.15231,-0.014132723212242126,0.276113,1.8255,0.29627,0.688908,0.390999,,6.30024,-0.0221287,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Blake Whiting","sa3023045",809821
"Aaron Nixon","NYY",0.0407,0.057,0,6.09993,1,0,0,0,,1,4.817,1.1045,0.7228,0.67777,0.155778,0.7843,0.0278,0.0528,0.6325,5.6925,7.0587,0.806452,1.402,0.131306,0.162819,-0.03151339292526245,0.27752,1.8888,0.297254,0.697906,0.446067,,6.43789,-0.0221494,-0.0489992,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Aaron Nixon","sa3023376",691004
"Ben Ethridge",,0.0392,0.0586,0,6.18498,1,0,0,0,,1,4.724,1.1516,0.729,0.68722,0.168,0.6381,0.0273,0.047,0.5609,5.0481,5.7429,0.879016,1.512,0.118734,0.135076,-0.01634208858013153,0.285127,1.7897,0.29716,0.682342,0.402835,,6.28398,-0.0221566,-0.0490842,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ben Ethridge","sa3020820",805998
"Josias De Los Santos",,0.0396,0.0581,0,6.12504,1,0,0,0,,1,4.766,1.098,0.7224,0.68056,0.159333,0.7336,0.0275,0.0547,0.6498,5.8482,6.6024,0.885769,1.434,0.136341,0.153924,-0.017582878470420837,0.276039,1.8316,0.296243,0.689572,0.400994,,6.30311,-0.0221604,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Josias De Los Santos","sa3006508",680583
"Euri Montero","WSN",0.0395,0.0583,0,6.13953,1,0,0,0,,1,4.769,1.1655,0.7276,0.68217,0.149333,0.6778,0.0275,0.0631,0.5126,4.6134,6.1002,0.75627,1.344,0.107486,0.142126,-0.03464038670063019,0.289342,1.8433,0.301877,0.682705,0.455009,,6.30531,-0.0221847,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Euri Montero","sa3015989",693759
"Brett Lockwood",,0.0395,0.0582,0,6.09822,1,0,0,0,,1,4.803,1.165,0.7253,0.67758,0.135778,0.7378,0.0277,0.0547,0.5007,4.5063,6.6402,0.678639,1.222,0.104247,0.153612,-0.04936498403549194,0.290487,1.9028,0.305043,0.687506,0.487011,,6.30769,-0.022211,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Brett Lockwood","sa3015041",695344
"Marshall Hunt",,0.0395,0.0582,0,6.14754,1,0,0,0,,1,4.766,1.1068,0.7251,0.68306,0.159778,0.7284,0.0275,0.0518,0.6378,5.7402,6.5556,0.875618,1.438,0.133823,0.152833,-0.019009649753570557,0.277686,1.8352,0.297038,0.688857,0.403011,,6.30859,-0.0222209,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Marshall Hunt","sa3017369",701545
"Kumar Nambiar",,0.0406,0.0601,0.0055,5.6907,0.9019,0.0209,0,0,,1,4.639,1.091,0.6723,0.6323,0.165667,0.6138,0.024,0.0485,0.5863,5.2767,5.5242,0.955197,1.491,0.126385,0.132313,-0.0059279948472976685,0.274348,1.7048,0.286949,0.701014,0.381695,,6.13445,-0.022227,-0.0516367,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Kumar Nambiar","sa3010666",687643
"Zach Maxwell","CIN",1.5109,1.6206,0,4.51004,32,0,0,0.6014,,32,141.28,29.1052,17.1825,16.0357,4.57956,17.6025,0.816,1.4131,34.4925,9.70102,4.9507,1.95952,1.288,0.244143,0.124593,0.11954983323812485,0.238051,1.45962,0.294807,0.732702,0.40195,,4.65386,-0.0222335,0.0690856,999,,,,,,,114.9,3.590625,110,3.4375,7.64,6.32,5.52,4.91,4.41,3.95,3.52,3.07,2.54,5.69,5.36,5.14,4.95,4.79,4.63,4.46,4.27,4.03,"Zach Maxwell","sa3020255",687209
"Yohemy Nolasco",,0.0361,0.0615,0,6.35139,1,0,0,0,,1,4.762,1.1329,0.7468,0.70571,0.183444,0.7013,0.0275,0.0478,0.6001,5.4009,6.3117,0.855696,1.651,0.126018,0.14727,-0.021251574158668518,0.282315,1.8342,0.294008,0.689372,0.390485,,6.59836,-0.0222706,-0.0473522,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Yohemy Nolasco","sa3016500",694064
"Edgar Isea","ARI",0.0412,0.0566,0,6.02046,1,0,0,0,,1,4.817,1.062,0.7124,0.66894,0.133444,0.8379,0.0278,0.0556,0.7366,6.6294,7.5411,0.879103,1.201,0.152917,0.173946,-0.021029680967330933,0.270677,1.8999,0.3041,0.693197,0.426072,,6.10856,-0.0222861,-0.0455197,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Edgar Isea","sa3009936",683384
"Cole Hillier","SFG",0.0399,0.0579,0,5.73624,1,0,0,0,,1,4.71,1.094,0.6806,0.63736,0.143444,0.669,0.0272,0.0487,0.6291,5.6619,6.021,0.940359,1.291,0.133567,0.142038,-0.00847133994102478,0.274027,1.763,0.295226,0.692879,0.427561,,5.92616,-0.022302,-0.0506204,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cole Hillier","sa3023232",815779
"Abel Mercedes","HOU",0.0407,0.0571,0,5.96223,1,0,0,0,,1,4.838,1.0098,0.7068,0.66247,0.136889,0.9157,0.0279,0.058,0.7956,7.1604,8.2413,0.868843,1.232,0.164448,0.189272,-0.02482430636882782,0.261315,1.9255,0.297738,0.702884,0.437974,,6.27594,-0.0223314,-0.0496659,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Abel Mercedes","sa3017013",701951
"Diorys Guerrero",,0.0401,0.0576,0,5.98302,1,0,0,0,,1,4.803,1.0793,0.7072,0.66478,0.148,0.7931,0.0277,0.0547,0.6573,5.9157,7.1379,0.828773,1.332,0.136852,0.165126,-0.02827399969100952,0.272881,1.8724,0.29566,0.699736,0.402996,,6.31928,-0.0223389,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Diorys Guerrero","sa3009503",684041
"Ben Serunkuma",,0.0395,0.0582,0,6.16644,1,0,0,0,,1,4.751,1.1056,0.7259,0.68516,0.167,0.7085,0.0274,0.0484,0.6443,5.7987,6.3765,0.909386,1.503,0.135614,0.149127,-0.013512954115867615,0.276808,1.8141,0.294898,0.688603,0.384012,,6.31958,-0.0223422,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ben Serunkuma","sa3019627",805205
"Miguel Padilla",,0.0379,0.0744,0.0248,6.22305,0.5069,0.1049,0,0,,1,4.707,1.1382,0.7324,0.69145,0.177222,0.6291,0.0129,0.0486,0.5915,5.3235,5.6619,0.940232,1.595,0.125664,0.133652,-0.007988110184669495,0.282481,1.7673,0.294726,0.681219,0.386994,,6.32047,-0.022352,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Miguel Padilla","sa3009740",684045
"Adam Shoemaker","ATL",0.043,0.065,0.0179,5.91588,0.6562,0.0732,0,0,,1,4.787,1.0767,0.7005,0.65732,0.144222,0.7824,0.0175,0.0562,0.6946,6.2514,7.0416,0.887781,1.298,0.145101,0.163443,-0.018341347575187683,0.272693,1.8591,0.299873,0.699136,0.41887,,6.16797,-0.0223549,-0.0461705,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Adam Shoemaker","sa3017888",692248
"Luis Vizcaino",,0.0396,0.0582,0,6.15726,1,0,0,0,,1,4.766,1.0851,0.7246,0.68414,0.165,0.7411,0.0275,0.0516,0.6836,6.1524,6.6699,0.922413,1.485,0.143433,0.155497,-0.012064620852470398,0.273098,1.8262,0.29446,0.690572,0.379009,,6.32238,-0.0223731,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luis Vizcaino","sa3011812",691870
"Bryan Perez",,0.0395,0.0583,0,6.16536,1,0,0,0,,1,4.778,1.1134,0.7278,0.68504,0.157,0.7359,0.0276,0.0528,0.6255,5.6295,6.6231,0.84998,1.413,0.130913,0.154018,-0.023105889558792114,0.279097,1.8493,0.298241,0.688248,0.413012,,6.32258,-0.0223754,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Bryan Perez","sa3017014",702913
"Elijah Pleasants","SFG",0.0395,0.0634,0.0103,5.76837,0.8277,0.0367,0,0,,1,4.728,1.114,0.6862,0.64093,0.136556,0.6776,0.0224,0.05,0.5964,5.3676,6.0984,0.880165,1.229,0.126142,0.143316,-0.017174288630485535,0.278472,1.7916,0.299146,0.690693,0.457276,,5.9317,-0.0223756,-0.0506298,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Elijah Pleasants","sa3024979",681405
"Alix Hernandez","SFG",0.0394,0.0637,0.0104,5.78259,0.8186,0.0386,0,0,,1,4.722,1.0697,0.6844,0.64251,0.147222,0.6852,0.022,0.0616,0.694,6.246,6.1668,1.01284,1.325,0.146972,0.145108,0.0018636137247085571,0.269093,1.7549,0.294347,0.691185,0.407873,,5.93277,-0.0223779,-0.0506204,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Alix Hernandez","sa3021479",806672
"Seth Nightingale",,0.0395,0.0582,0,6.13377,1,0,0,0,,1,4.792,1.1071,0.7252,0.68153,0.151222,0.7597,0.0277,0.0555,0.6273,5.6457,6.8373,0.825721,1.361,0.130906,0.158535,-0.027629375457763672,0.27839,1.8668,0.298873,0.689752,0.425994,,6.32337,-0.0223841,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Seth Nightingale","sa3020877",804587
"Andinson Ferrer","ATH",0.0416,0.0562,0,5.93739,1,0,0,0,,1,4.746,1.0499,0.6998,0.65971,0.163333,0.742,0.0274,0.0535,0.7209,6.4881,6.678,0.971563,1.47,0.151896,0.156342,-0.0044458359479904175,0.265764,1.7919,0.289136,0.698616,0.376274,,6.23451,-0.02239,-0.0512764,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Andinson Ferrer","sa3018819",800072
"Christian Ruebeck","LAD",0.0418,0.056,0,6.22296,1,0,0,0,,1,4.769,1.0654,0.7307,0.69144,0.180778,0.7496,0.0275,0.0617,0.7461,6.7149,6.7464,0.995331,1.627,0.156448,0.157182,-0.0007339119911193848,0.269197,1.815,0.291875,0.694214,0.366772,,6.45829,-0.0224026,-0.0485795,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Christian Ruebeck","sa3020900",687199
"Julio Ortiz","TOR",0.0404,0.0573,0,6.05304,1,0,0,0,,1,4.792,1.0502,0.7136,0.67256,0.157778,0.7932,0.0277,0.0535,0.7465,6.7185,7.1388,0.941125,1.42,0.15578,0.165526,-0.009745404124259949,0.26619,1.8434,0.293461,0.696328,0.384881,,6.26469,-0.0224032,-0.0503122,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Julio Ortiz","sa3009615",683650
"Darlin Alcántara",,0.0394,0.0583,0,6.15501,1,0,0,0,,1,4.773,1.1408,0.7282,0.68389,0.153111,0.7144,0.0276,0.0501,0.5616,5.0544,6.4296,0.786114,1.378,0.117662,0.149675,-0.03201340138912201,0.284595,1.8552,0.299864,0.686841,0.435996,,6.32722,-0.0224266,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Darlin Alcantara","sa3011436",687671
"Wuardo Fernandez",,0.0395,0.0582,0,6.13755,1,0,0,0,,1,4.801,1.1099,0.726,0.68195,0.148778,0.764,0.0277,0.0597,0.6222,5.5998,6.876,0.814398,1.339,0.129598,0.159134,-0.029535502195358276,0.279059,1.8739,0.299758,0.689176,0.433005,,6.32729,-0.0224274,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Wuardo Fernandez","sa3006521",681732
"Robin Vazquez",,0.0394,0.0584,0,6.17148,1,0,0,0,,1,4.766,1.1513,0.7299,0.68572,0.154667,0.6878,0.0275,0.0589,0.5447,4.9023,6.1902,0.791945,1.392,0.114289,0.144314,-0.0300251767039299,0.286443,1.8391,0.300197,0.683608,0.436006,,6.32785,-0.0224335,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Robin Vazquez","sa3008265",682849
"Felipe Bello",,0.0393,0.0584,0,6.1992,1,0,0,0,,1,4.739,1.1616,0.7319,0.6888,0.163667,0.6557,0.0274,0.0449,0.5336,4.8024,5.9013,0.813787,1.473,0.112598,0.138363,-0.025764934718608856,0.287639,1.8173,0.298681,0.68343,0.417991,,6.32875,-0.0224434,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Felipe Bello","sa3020084",806593
"Justin Sanchez","SEA",0.0404,0.0585,0.002,6.05466,0.9612,0.0082,0,0,,1,4.785,1.0837,0.7136,0.67274,0.165111,0.7582,0.0266,0.0474,0.6633,5.9697,6.8238,0.874835,1.486,0.138621,0.158454,-0.01983281970024109,0.272327,1.8419,0.291524,0.700484,0.377579,,6.40312,-0.0224523,-0.0487615,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Justin Sanchez","sa3022416",806296
"Luke Anderson",,0.0401,0.0577,0,5.85279,1,0,0,0,,1,4.699,1.0733,0.6919,0.65031,0.157889,0.6991,0.0271,0.053,0.6601,5.9409,6.2919,0.944214,1.421,0.140477,0.148776,-0.008299633860588074,0.271935,1.7724,0.292565,0.696488,0.40708,,6.15514,-0.0224536,-0.0516271,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luke Anderson","sa3017984",680093
"Dalton Fowler","TBR",0.0405,0.0604,0.0061,5.83605,0.8912,0.0232,0,0,,1,4.762,1.0903,0.6923,0.64845,0.145556,0.759,0.0243,0.0481,0.659,5.931,6.831,0.868248,1.31,0.138387,0.159387,-0.020999595522880554,0.275683,1.8493,0.299886,0.70312,0.435738,,6.162,-0.0224733,-0.052139,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Dalton Fowler","sa3023125",687096
"Yoniel Ramirez",,0.0395,0.0582,0,6.13143,1,0,0,0,,1,4.812,1.0959,0.7252,0.68127,0.147222,0.7885,0.0278,0.0616,0.6495,5.8455,7.0965,0.823716,1.325,0.134975,0.163861,-0.028886109590530396,0.27661,1.8844,0.299723,0.690704,0.431,,6.33167,-0.0224757,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Yoniel Ramirez","sa3008131",681457
